O	 D	 AMOEBA	 FlowValue
95	45	0	214.8158491
144	44	0	86.73152257
29	21	0	610.1071554
2	57	0	1466.342849
148	72	0	290.9714944
149	122	0	219.0654332
122	111	0	667.0557825
116	62	0	503.4477179
149	24	0	109.7911772
33	122	0	202.214246
146	132	0	530.0041223
47	68	0	226.3410709
22	55	0	522.0554067
52	32	0	284.1606905
136	91	0	72.51865341
149	33	0	449.9500055
8	21	0	515.5835116
140	46	0	463.6958155
126	131	0	458.8623836
54	128	0	28.85408079
6	39	0	148.2677386
136	66	0	249.3619268
65	93	0	1998.18347
29	79	0	426.6528159
26	29	0	223.249353
29	145	0	246.6391945
91	21	0	416.7633386
132	142	0	615.3088851
91	130	0	471.5810375
29	72	0	252.741663
54	112	0	810.1129095
32	33	0	216.6425953
40	33	0	255.5271636
2	101	0	447.5700758
122	142	0	246.123554
8	49	0	112.5008949
7	43	0	449.3656221
57	145	0	91.45048787
148	131	0	1129.04297
73	49	0	25.5683852
40	128	0	74.19620775
148	138	0	199.5059852
122	45	0	902.2265663
13	138	0	323.0096903
126	49	0	7.670515561
70	2	0	1567.580121
146	51	0	345.2215834
1	64	-1	191.3764607
147	33	-1	27.7746917
148	145	-1	166.2736144
13	131	-1	60.37662941
19	91	-1	40.28814078
52	17	-1	195.5185431
149	80	-1	51.85310017
43	120	-1	98.09004666
150	49	-1	92.04618673
71	33	-1	94.43395178
138	82	-1	120.185085
104	137	-1	36.7768747
108	126	-1	36.60965323
38	31	-1	1.047662351
110	72	-1	14.86715665
46	30	-1	46.07912708
27	72	-1	109.3797953
138	44	-1	7.227626881
102	51	-1	97.76186432
70	72	-1	19.11491569
145	109	-1	130.2483091
148	29	-1	99.22193466
13	63	-1	104.056468
1	51	-1	42.77081564
112	31	-1	39.81116934
30	49	-1	20.45470816
5	72	-1	37.16789162
45	33	-1	16.66481502
31	82	-1	158.4257939
55	72	-1	83.89324109
95	49	-1	7.670515561
112	22	-1	41.93135837
59	21	-1	150.3785242
25	101	-1	8.028162795
25	20	-1	22.28569518
150	101	-1	76.26754655
145	80	-1	77.77965025
55	41	-1	58.10237639
25	31	-1	152.9587032
99	32	-1	48.16282889
122	131	-1	78.48961824
50	49	-1	28.12522372
39	17	-1	42.97110838
145	73	-1	166.8263177
122	101	-1	34.11969188
135	31	-1	39.81116934
144	45	-1	82.3460755
1	31	-1	40.85883168
35	17	-1	66.60521799
100	33	-1	16.66481502
148	73	-1	123.7743647
50	80	-1	12.96327504
35	51	-1	149.6978547
132	33	-1	55.5493834
23	135	-1	21.79337699
46	79	-1	185.5012243
145	59	-1	214.3592089
2	49	-1	89.4893482
148	80	-1	19.44491256
52	33	-1	22.21975336
59	49	-1	25.5683852
32	29	-1	24.80548367
28	73	-1	193.7337882
138	21	-1	51.55835116
91	31	-1	9.428961159
100	145	-1	16.62736143
144	131	-1	84.52728118
3	72	-1	58.40668682
149	41	-1	184.8711976
28	64	-1	150.7814539
52	128	-1	41.22011542
2	3	-1	47.96738218
122	121	-1	83.34601641
70	120	-1	70.06431904
149	50	-1	162.9127412
39	50	-1	3.466228535
122	17	-1	195.5185431
46	137	-1	61.29479117
43	31	-1	27.23922113
32	145	-1	152.4174798
2	98	-1	47.00426172
48	49	-1	23.01154669
128	121	-1	21.74243907
53	77	-1	149.3803126
141	51	-1	33.60564086
28	62	-1	188.7928942
138	145	-1	138.5613453
71	120	-1	84.07718285
148	140	-1	139.7467788
80	31	-1	23.04857172
132	100	-1	77.0212049
45	91	-1	153.094935
39	72	-1	97.69845796
132	11	-1	124.9632461
48	80	-1	116.6694754
145	128	-1	70.07419621
145	17	-1	40.82255296
13	26	-1	50.1320143
49	145	-1	27.71226905
145	121	-1	72.47479689
148	146	-1	66.74119433
31	121	-1	18.11869922
45	77	-1	110.8305545
13	100	-1	33.69677714
3	146	-1	100.1117915
104	138	-1	152.0045601
138	146	-1	41.71324646
4	43	-1	140.4267569
56	133	-1	57.92400371
141	80	-1	84.26128777
135	82	-1	21.85183364
26	82	-1	38.24070887
27	64	-1	52.19358019
83	31	-1	18.85792232
35	128	-1	41.22011542
148	30	-1	193.5323337
23	101	-1	18.06336629
71	82	-1	43.70366728
1	50	-1	38.12851389
39	101	-1	64.22530236
145	101	-1	54.19009887
13	55	-1	5.7368726
116	82	-1	142.0369187
114	33	-1	38.88456838
144	72	-1	124.246952
141	123	-1	39.21315994
35	31	-1	23.04857172
23	123	-1	170.8573397
71	64	-1	69.59144025
115	11	-1	124.9632461
122	91	-1	80.57628157
5	73	-1	32.28896471
148	43	-1	133.4054191
102	77	-1	62.64335691
35	101	-1	50.17601745
145	72	-1	24.42461449
147	83	-1	32.39118182
4	133	-1	57.92400371
27	44	-1	108.4144032
138	121	-1	65.2273172
55	33	-1	177.7580269
116	49	-1	61.36412449
45	11	-1	117.6124669
31	72	-1	25.48655425
48	31	-1	30.38220818
125	31	-1	10.47662351
122	109	-1	18.6069013
34	49	-1	15.34103112
108	72	-1	82.83130131
55	62	-1	179.8027564
23	17	-1	68.7537734
31	49	-1	25.5683852
43	50	-1	83.18948485
50	32	-1	62.61167756
140	49	-1	46.02309337
112	51	-1	91.6517478
134	100	-1	62.57972898
50	72	-1	31.85819281
53	126	-1	58.57544517
145	51	-1	158.8630295
35	83	-1	181.3906182
96	49	-1	28.12522372
149	40	-1	18.62949048
45	135	-1	76.27681947
70	145	-1	33.25472287
112	33	-1	161.0932119
87	82	-1	27.31479205
56	51	-1	116.0922139
46	135	-1	87.17350797
84	62	-1	206.7731698
13	70	-1	103.8826126
70	121	-1	123.2071547
45	128	-1	107.1723
148	110	-1	154.016757
4	73	-1	166.8263177
13	56	-1	22.26675573
135	123	-1	16.80563997
1	115	-1	63.22711179
115	77	-1	24.09359881
122	25	-1	73.71188481
32	31	-1	55.5261046
81	62	-1	215.7633077
136	121	-1	21.74243907
46	145	-1	119.1627569
36	62	-1	134.8520673
2	122	-1	151.6606845
122	32	-1	173.386184
145	31	-1	118.3858457
136	145	-1	135.7901183
27	31	-1	49.2401305
32	49	-1	143.1829571
39	75	-1	44.28240365
116	145	-1	41.56840358
145	135	-1	65.38013098
97	49	-1	10.22735408
134	32	-1	14.44884867
52	101	-1	64.22530236
128	72	-1	41.41565065
27	20	-1	96.5713458
138	49	-1	79.26199413
32	72	-1	94.51263867
39	64	-1	92.788587
48	72	-1	31.85819281
144	118	-1	95.90486238
145	120	-1	56.05145524
15	49	-1	15.34103112
46	21	-1	51.55835116
23	86	-1	159.4006535
45	63	-1	138.7419573
148	16	-1	64.44683136
2	10	-1	93.40750581
102	49	-1	51.13677041
80	100	-1	19.25530123
26	32	-1	86.69309201
48	123	-1	39.21315994
141	72	-1	38.22983138
3	123	-1	72.82443988
112	17	-1	34.3768867
