O	 D	 AMOEBA	 FlowValue
150	146	-1	29.64508899
13	31	-1	85.2144497
13	112	-1	0.443825259
149	75	-1	12.98298678
46	123	-1	9.089811232
122	40	-1	17.22055876
13	135	-1	21.74743769
145	23	-1	47.08494891
148	4	-1	3.995647408
2	44	-1	48.37227301
149	19	-1	0.393423842
138	62	-1	8.893869456
132	109	-1	4.664237117
4	39	-1	6.131335662
48	73	-1	21.49646076
2	77	-1	28.00500017
104	133	-1	14.79913869
13	17	-1	10.20798095
45	75	-1	7.471277607
1	45	-1	27.28917165
4	46	-1	77.25482935
48	64	-1	18.4255378
104	125	-1	12.94924635
104	140	-1	42.54752373
148	10	-1	4.661588643
134	45	-1	34.78744869
45	51	-1	41.09202684
13	10	-1	13.75858303
108	136	-1	102.9712758
45	68	-1	5.603458205
50	17	-1	108.8878717
4	21	-1	96.87510347
80	110	-1	80.55015758
46	29	-1	59.083773
104	100	-1	88.79483214
144	101	-1	55.69425488
26	73	-1	10.35657694
84	138	-1	40.23119527
148	17	-1	14.65070716
45	44	-1	13.07473581
138	43	-1	62.25708619
13	3	-1	11.98328199
108	21	-1	66.53528588
149	7	-1	10.22901989
50	146	-1	90.73989309
27	91	-1	19.0686854
132	72	-1	9.328474235
149	113	-1	11.80271525
26	51	-1	31.06973084
2	40	-1	34.36977293
116	45	-1	64.88432254
27	126	-1	43.58556663
141	121	-1	20.07293165
1	145	-1	68.22292913
104	49	-1	88.79483214
39	21	-1	63.98859175
50	44	-1	36.29595724
149	131	-1	11.01586757
46	64	-1	64.92722308
148	77	-1	55.93906371
5	31	-1	64.70338121
27	46	-1	40.86146872
87	72	-1	122.2541084
148	60	-1	16.64853087
50	84	-1	36.29595724
144	145	-1	57.92202507
35	15	-1	5.708816125
144	32	-1	23.02029202
48	17	-1	55.27661339
2	53	-1	14.00250008
27	39	-1	51.75786038
138	110	-1	71.15095565
144	136	-1	11.13885098
149	36	-1	1.180271525
23	128	-1	64.67617059
28	77	-1	73.99988298
46	82	-1	51.29250623
108	50	-1	26.93094905
19	44	-1	48.372453
27	60	-1	73.5506437
45	123	-1	36.11117511
149	45	-1	36.19499345
122	10	-1	30.85350112
145	49	-1	27.3749703
104	126	-1	14.79913869
52	43	-1	82.79318739
31	33	-1	75.47644506
149	54	-1	2.753966893
45	133	-1	4.358245271
104	20	-1	1.849892337
32	134	-1	16.07484448
144	21	-1	22.27770196
71	31	-1	16.94037472
108	32	-1	50.69355115
141	62	-1	80.2917266
23	62	-1	66.76249867
45	109	-1	82.80666015
66	146	-1	49.9955004
32	46	-1	19.64703214
149	63	-1	0.786847684
145	146	-1	29.56496792
2	102	-1	17.82136374
46	140	-1	11.03762792
13	125	-1	12.87093251
4	75	-1	12.26267132
36	49	-1	88.365243
148	128	-1	13.31882469
122	39	-1	4.305139691
52	145	-1	46.17312374
35	72	-1	81.82636445
116	101	-1	64.88432254
45	95	-1	23.03643929
150	32	-1	43.47946386
28	32	-1	65.39524542
27	17	-1	35.41327289
23	80	-1	39.64023359
3	24	-1	125.0957765
136	98	-1	58.53305521
145	133	-1	7.664991683
27	121	-1	38.13737081
122	41	-1	13.63294235
149	58	-1	5.901357627
13	23	-1	11.09563147
55	107	-1	37.11966266
53	49	-1	43.84979254
150	50	-1	73.12455285
5	80	-1	18.48668035
45	57	-1	4.980851738
52	29	-1	4.776530042
108	146	-1	42.77268378
116	114	-1	33.85269002
13	97	-1	3.106776812
148	11	-1	5.993471112
45	50	-1	28.01729103
3	101	-1	101.6403184
108	137	-1	77.62450019
55	121	-1	126.206853
116	121	-1	39.49480502
32	73	-1	16.07484448
149	101	-1	60.58727163
104	101	-1	36.99784673
108	128	-1	52.27772462
28	20	-1	27.53484018
1	62	-1	54.57834331
35	103	-1	5.708816125
138	64	-1	15.56427155
122	77	-1	12.91541907
52	123	-1	20.69829685
45	36	-1	0.622606467
112	82	-1	82.71719627
141	77	-1	36.80037469
4	4	-1	76.02856221
46	44	-1	2.597088923
66	51	-1	59.99460049
19	123	-1	6.201596539
148	32	-1	2.663764939
122	51	-1	63.85957208
39	31	-1	45.70613696
145	83	-1	14.23498456
4	146	-1	18.39400699
19	128	-1	64.496604
102	73	-1	67.88451486
13	45	-1	10.65180622
38	63	-1	112.9156708
4	123	-1	13.48893846
117	73	-1	35.24042782
28	97	-1	5.162782533
122	132	-1	7.17523282
39	20	-1	43.42083011
149	121	-1	34.22787424
145	84	-1	24.08997386
1	17	-1	11.69535928
2	32	-1	8.910681871
52	80	-1	97.12277752
31	123	-1	67.09017338
149	17	-1	29.50678814
50	45	-1	58.47681999
1	26	-1	25.33994511
46	65	-1	11.03762792
19	33	-1	60.77564609
27	33	-1	19.0686854
52	95	-1	11.14523676
32	3	-1	48.22453343
13	95	-1	3.99442733
144	146	-1	5.198130455
149	26	-1	1.573695367
23	138	-1	21.90644488
144	33	-1	24.50547215
39	10	-1	25.13837533
27	137	-1	29.96507706
46	72	-1	31.81433931
2	50	-1	54.73704578
132	45	-1	32.64965982
23	131	-1	71.97831888
99	82	-1	149.4866069
122	145	-1	7.8927561
46	83	-1	38.30706161
52	45	-1	63.68706723
23	43	-1	10.43164042
13	81	-1	11.98328199
144	128	-1	49.01094429
46	63	-1	0.649272231
149	44	-1	20.45803977
32	128	-1	23.2192198
39	56	-1	29.70898903
138	17	-1	53.36321673
122	122	-1	30.13597784
23	32	-1	16.69062467
23	145	-1	16.69062467
45	132	-1	13.69734228
39	49	-1	45.70613696
2	31	-1	73.83136408
108	121	-1	17.42590821
52	51	-1	17.51394349
48	62	-1	82.91492008
122	29	-1	3.587616409
35	66	-1	13.32057096
55	31	-1	37.11966266
3	45	-1	39.09243014
45	101	-1	107.7109188
84	64	-1	107.2831874
22	138	-1	52.18321527
28	82	-1	75.72081049
150	46	-1	75.10089212
83	121	-1	128.328521
19	75	-1	34.72894062
2	17	-1	16.54840919
148	112	-1	12.65288346
27	27	-1	51.75786038
138	10	-1	31.1285431
102	17	-1	81.46141784
112	40	-1	6.362861251
4	51	-1	62.53962376
104	26	-1	18.49892336
144	123	-1	15.59439137
145	131	-1	85.40990733
150	33	-1	3.952678532
112	73	-1	6.362861251
149	59	-1	22.42515898
13	29	-1	6.657378883
116	109	-1	56.42115003
28	49	-1	94.65101311
149	73	-1	0.786847684
150	73	-1	35.57410679
147	31	-1	103.9238683
46	121	-1	73.36776207
104	128	-1	25.8984927
13	133	-1	3.550602071
45	80	-1	2.49042587
28	8	-1	68.83710044
149	82	-1	27.53966893
46	17	-1	29.21725038
150	51	-1	15.81071413
35	145	-1	20.93232579
108	62	-1	82.37702061
45	73	-1	0.622606467
50	20	-1	10.08221034
39	122	-1	45.70613696
149	91	-1	29.90021198
2	66	-1	77.65022773
145	7	-1	18.6149798
148	20	-1	50.61153384
45	49	-1	62.88325319
149	100	-1	3.934238418
48	121	-1	39.92199856
27	62	-1	43.58556664
28	21	-1	8.604637555
26	47	-1	6.904384629
48	112	-1	55.27661339
112	29	-1	6.362861251
148	26	-1	6.659412347
39	144	-1	13.71184109
149	5	-1	1.180271525
116	72	-1	25.38951751
102	47	-1	33.94225743
150	108	-1	35.57410679
23	133	-1	47.98554592
148	33	-1	35.96082668
13	51	-1	41.27574906
39	137	-1	107.4094219
50	56	-1	62.50970413
150	103	-1	29.64508899
2	38	-1	5.091818212
27	82	-1	38.13737081
45	21	-1	37.9789945
132	49	-1	68.40881106
104	51	-1	9.249461681
32	101	-1	21.43312597
71	60	-1	70.18155242
150	126	-1	17.7870534
28	145	-1	44.74411529
2	33	-1	40.7345457
27	43	-1	78.99883953
138	122	-1	6.670402092
112	145	-1	4.241907501
23	31	-1	73.02148292
149	16	-1	10.62244373
134	145	-1	50.59992537
122	140	-1	45.20396676
2	137	-1	12.72954553
43	73	-1	17.90830946
104	73	-1	11.09935402
19	32	-1	27.28702477
4	64	-1	91.97003494
138	101	-1	55.5866841
19	145	-1	7.441915848
148	62	-1	38.62459161
35	49	-1	45.670529
144	51	-1	32.67396286
55	82	-1	133.6307856
149	138	-1	3.540814576
46	73	-1	49.34468954
36	103	-1	11.7820324
2	51	-1	48.37227301
122	105	-1	11.48037251
55	58	-1	96.51112291
23	45	-1	55.28769421
13	87	-1	3.99442733
38	33	-1	131.7349493
134	131	-1	12.64998134
46	80	-1	12.33617238
55	51	-1	40.83162892
13	80	-1	2.219126294
149	43	-1	1.967119209
71	32	-1	7.260160595
46	91	-1	6.492722308
108	43	-1	15.84173474
2	5	-1	7.637727318
148	100	-1	4.661588643
122	123	-1	46.63901332
3	62	-1	31.27394411
136	72	-1	15.96356051
45	131	-1	60.39282733
1	101	-1	109.1566866
26	103	-1	86.30480787
138	25	-1	2.223467364
144	126	-1	2.97036026
35	45	-1	38.05877418
150	20	-1	51.38482092
46	101	-1	35.70997269
150	135	-1	7.905357065
55	30	-1	29.69573013
3	44	-1	31.27394411
23	49	-1	78.23730313
28	60	-1	87.76730307
31	17	-1	62.89703753
122	37	-1	6.457709537
35	74	-1	39.96171287
31	30	-1	88.05585257
122	44	-1	17.93808205
145	19	-1	21.89997624
150	145	-1	15.81071413
45	30	-1	2.490425869
23	71	-1	29.20859317
138	133	-1	51.13974937
13	109	-1	11.98328199
145	123	-1	27.37497029
46	126	-1	53.88959515
71	146	-1	24.20053532
13	21	-1	18.19683561
104	121	-1	22.19870803
45	55	-1	21.16861989
50	21	-1	58.47681999
46	25	-1	0.649272231
1	83	-1	21.44149202
115	45	-1	89.00643389
136	138	-1	69.17542888
23	21	-1	34.42441338
28	31	-1	36.13947773
83	29	-1	112.2874559
52	126	-1	42.98877038
28	22	-1	32.69762271
71	80	-1	4.840107063
46	43	-1	25.321617
43	62	-1	19.89812162
144	95	-1	13.36662117
112	109	-1	4.241907501
35	20	-1	125.5939547
136	7	-1	15.96356051
28	109	-1	25.81391267
50	62	-1	90.73989309
71	73	-1	21.78048179
43	101	-1	17.90830946
46	50	-1	4.544905617
50	145	-1	76.62479861
148	34	-1	1.331882469
116	33	-1	47.95797753
45	27	-1	4.980851738
23	121	-1	6.25898425
144	62	-1	81.68490716
149	126	-1	33.44102655
26	62	-1	79.40042324
46	53	-1	14.93326131
148	41	-1	7.325353581
45	20	-1	18.05558755
132	50	-1	38.86864264
46	26	-1	5.194177846
2	62	-1	38.18863659
138	123	-1	2.223467364
70	31	-1	137.9269578
55	84	-1	25.98376386
50	43	-1	28.23018896
144	44	-1	8.91108078
149	128	-1	8.65532452
2	57	-1	40.7345457
149	122	-1	5.114509943
122	111	-1	5.740186255
149	24	-1	3.934238418
48	133	-1	46.06384449
71	45	-1	45.98101712
39	4	-1	4.570613696
149	137	-1	3.147390734
112	49	-1	19.08858375
52	32	-1	93.93842416
3	51	-1	46.91091617
25	66	-1	18.2123487
136	91	-1	23.94534077
149	33	-1	31.86733119
28	72	-1	48.18597031
144	26	-1	2.227770195
149	146	-1	2.753966894
27	128	-1	59.93015413
19	49	-1	34.72894062
27	49	-1	84.44703537
138	20	-1	13.34080418
112	135	-1	2.12095375
144	17	-1	20.79252182
26	29	-1	93.2091925
148	101	-1	22.64200197
134	80	-1	12.64998134
132	142	-1	23.32118559
45	113	-1	9.339097009
13	72	-1	33.28689442
35	39	-1	19.02938708
149	51	-1	20.06461593
39	51	-1	91.41227393
28	38	-1	10.32556507
32	33	-1	69.65765939
104	30	-1	20.3488157
144	77	-1	8.168490715
1	125	-1	11.69535928
145	32	-1	3.284996436
122	142	-1	4.305139691
27	4	-1	8.172293745
71	121	-1	14.52032119
144	6	-1	4.45554039
39	33	-1	22.85306849
46	109	-1	3.895633385
13	145	-1	17.75301035
108	17	-1	17.42590821
141	45	-1	26.76390887
132	123	-1	35.75915123
23	73	-1	25.035937
136	126	-1	42.5694947
148	138	-1	13.98476593
13	138	-1	15.0900588
148	121	-1	11.32100099
138	51	-1	37.7989452
13	27	-1	16.86535984
143	45	-2	67.10122699
54	33	-2	30.18263237
74	33	-2	66.37608692
54	103	-2	5.487751339
93	73	-2	58.71576871
29	43	-2	7.326723001
96	45	-2	97.70668453
29	75	-2	30.93505267
33	145	-2	44.12835467
95	33	-2	117.8791189
54	145	-2	76.82851875
93	33	-2	64.58734558
29	103	-2	74.89539067
54	43	-2	21.95100536
54	45	-2	35.67038371
29	32	-2	17.90976734
96	33	-2	27.91619558
93	75	-2	35.22946122
72	45	-2	37.76435045
93	62	-2	58.71576871
29	45	-2	73.26723001
29	63	-2	8.954883668
29	79	-2	18.72384767
29	145	-2	72.45314967
54	75	-2	2.74387567
96	138	-2	20.93714669
45	143	-3	3.113032336
149	28	-3	0.786847684
13	28	-3	0.443825259
